108.668 150.379 49.711 41.654 166.195 151.092
114.692 169.766 48.753 43.395 180.642 169.791
123.533 171.848 47.141 40.992 187.306 172.581
119.022 158.040 48.308 40.874 178.684 158.542
124.550 164.369 44.593 39.367 187.882 165.191
116.576 163.859 46.329 42.548 184.637 164.103
120.120 125.886 54.256 32.462 161.524 140.069
111.823 130.069 41.155 34.711 185.350 140.608
104.664 118.930 50.065 34.574 162.669 127.956
115.700 169.713 40.604 42.287 191.231 169.770
92.907 141.264 40.473 44.004 177.622 141.298
106.629 147.551 43.140 41.344 180.810 147.663
108.915 114.308 42.589 31.959 173.413 127.379
101.015 142.168 50.815 43.209 164.916 142.362
114.026 151.825 54.255 39.972 161.016 154.034
118.630 172.228 52.769 43.023 175.517 172.660
128.484 177.348 50.149 41.021 184.781 178.042
125.023 164.426 53.090 40.659 174.984 165.106
129.695 169.227 48.555 39.211 183.855 170.114
118.660 164.851 48.092 42.479 182.337 165.451
127.022 133.569 58.657 32.325 156.290 147.406
117.529 134.094 45.118 34.322 180.761 145.377
107.702 119.980 51.188 33.581 158.242 128.565
124.314 181.294 44.623 42.357 190.313 181.300
99.654 150.062 43.043 43.895 179.132 150.180
111.457 152.383 46.413 41.281 178.817 152.726
110.399 115.708 45.757 32.054 168.132 128.819
104.492 146.093 52.371 43.056 164.913 146.228
105.603 149.454 41.274 42.146 185.672 149.458
105.204 124.795 39.781 37.418 186.013 136.515
113.388 152.635 49.431 41.062 172.917 152.978
119.120 121.430 47.711 32.194 165.092 135.884
89.107 104.812 31.044 34.757 187.979 113.454
105.382 148.165 38.541 41.096 189.531 149.270
110.076 145.119 33.795 38.329 197.323 147.683
89.843 138.384 42.063 45.802 182.082 139.754
98.868 143.561 44.755 44.789 177.000 144.769
114.246 169.039 46.970 42.973 184.743 169.412
106.889 156.345 33.582 42.415 202.282 156.733
116.040 125.292 48.956 33.521 170.831 139.468
116.310 167.365 48.781 42.259 174.757 167.510
103.671 150.284 49.597 43.367 172.225 150.477
107.393 149.270 42.834 41.910 182.785 149.871
107.569 127.058 38.815 35.621 185.313 137.956
112.952 152.916 49.709 41.202 172.046 153.273
111.388 116.599 47.713 33.356 160.751 129.721
86.074 102.647 30.851 35.130 186.020 110.471
103.714 147.499 38.056 41.373 190.532 148.635
108.304 144.946 33.788 38.676 196.373 147.219
86.809 136.806 42.267 46.809 182.525 138.707
98.132 143.343 44.928 45.052 176.900 144.546
114.053 168.880 49.359 43.297 179.389 169.175
104.790 154.911 32.494 42.535 204.043 155.472
114.246 124.463 47.438 33.834 172.883 138.405
113.629 165.536 47.184 42.479 177.180 165.769
107.016 154.647 54.075 43.704 164.139 154.869
123.377 171.167 45.809 40.344 182.644 172.450
117.252 172.554 45.983 42.609 183.897 172.577
111.476 158.098 42.987 43.916 187.836 158.305
111.619 129.002 56.089 36.635 159.777 138.115
111.093 117.963 58.758 34.603 144.655 130.257
112.002 154.805 37.379 39.914 192.002 156.470
112.847 143.624 32.622 38.771 198.408 146.760
100.920 135.326 23.027 39.080 210.656 135.531
115.991 126.705 26.846 32.523 207.075 140.552
121.561 175.264 35.204 41.158 203.428 175.456
94.411 145.023 34.942 43.394 189.811 145.053
126.934 163.625 44.359 38.814 187.574 164.965
107.387 151.948 49.156 42.636 171.664 152.110
120.709 128.948 49.030 32.270 170.106 142.807
122.181 169.466 47.911 40.363 177.396 170.783
118.457 173.938 46.575 42.502 184.296 174.068
108.062 152.123 44.243 44.884 178.796 152.425
114.752 132.460 55.966 35.871 161.608 141.675
115.106 120.836 60.563 33.431 143.055 133.741
109.575 154.867 35.676 40.600 194.793 155.610
106.635 140.484 34.572 39.327 194.483 142.608
106.995 139.837 25.348 37.883 210.861 141.814
110.802 126.968 29.488 33.871 203.085 139.021
112.391 158.545 37.700 45.482 183.082 160.251
93.054 141.678 32.261 45.374 188.041 142.800
128.163 162.903 50.694 38.650 169.708 163.952
116.612 164.357 52.541 42.427 171.150 164.482
120.257 130.050 52.013 32.611 165.428 143.209
124.493 160.574 58.034 39.930 167.127 163.819
119.415 164.887 56.227 41.380 165.470 166.619
107.492 153.303 55.602 43.722 157.992 153.310
97.225 113.869 52.799 38.781 166.160 126.612
110.194 118.433 50.006 33.001 157.760 130.347
106.062 116.482 62.482 39.093 161.354 136.026
105.660 118.601 45.409 34.520 166.000 128.732
116.807 163.155 52.920 42.699 173.032 163.187
106.250 157.421 51.300 43.885 167.680 157.726
117.698 160.880 42.287 40.968 190.490 162.551
117.040 157.469 44.254 40.629 184.086 157.585
131.991 171.752 49.000 39.191 184.471 173.657
102.844 146.114 53.072 44.269 162.992 146.226
104.131 145.156 48.924 43.785 173.425 146.503
122.764 156.914 54.962 39.154 169.947 161.368
118.256 159.774 55.889 41.242 163.731 162.938
104.495 149.730 52.617 43.957 161.766 149.773
93.815 112.740 53.662 40.579 172.184 127.111
106.290 111.255 50.922 37.004 148.784 125.480
107.902 119.693 64.155 39.836 163.710 140.638
108.092 122.506 44.122 34.125 173.258 132.865
117.897 165.437 53.850 42.675 170.719 165.477
105.642 159.018 50.939 44.081 170.581 159.278
117.983 160.681 43.223 40.795 188.658 162.498
116.618 157.738 44.363 40.921 183.451 157.827
132.716 174.201 49.123 39.376 185.588 175.995
103.676 147.603 52.725 43.941 165.111 147.692
109.026 150.529 49.093 42.848 176.597 152.664
92.428 90.738 41.542 30.590 153.009 103.706
69.686 117.983 22.457 44.888 202.409 118.553
94.858 138.704 42.980 43.504 172.266 139.047
81.254 114.204 42.156 44.774 160.679 114.369
85.607 101.080 38.708 36.271 161.996 108.356
96.548 140.332 33.203 43.691 194.721 140.635
100.565 136.342 39.121 41.800 180.078 136.536
115.848 154.187 39.849 40.584 189.271 154.365
95.601 122.458 36.580 39.128 181.326 123.907
107.556 155.463 44.038 42.779 181.359 155.475
111.053 148.084 42.160 40.517 183.799 148.727
97.518 134.251 40.197 42.049 175.778 134.446
91.014 94.426 38.084 33.082 168.961 107.499
88.174 87.035 38.936 30.909 151.527 98.375
72.006 115.981 30.311 47.721 183.255 116.165
97.642 142.024 49.904 44.449 162.996 142.025
89.370 117.836 44.999 43.618 156.197 119.257
88.682 101.268 41.890 35.149 151.509 108.063
98.569 140.811 32.159 42.641 196.619 141.040
103.790 137.749 38.118 39.751 182.155 138.094
119.937 158.752 45.833 40.503 181.679 158.949
96.332 122.316 36.259 38.662 182.358 124.259
101.188 150.641 42.201 43.640 180.695 150.649
78.931 118.158 27.880 43.322 195.935 118.459
71.588 107.357 33.458 45.285 173.566 107.431
81.762 88.618 35.969 35.851 167.755 100.288
115.489 117.722 52.770 31.431 152.777 132.332
92.195 130.814 47.392 44.448 162.584 130.943
115.988 149.485 47.847 39.438 174.718 152.275
109.675 144.528 36.440 39.598 192.125 145.013
106.257 145.237 43.729 42.180 178.390 145.353
93.474 108.153 51.495 38.762 174.595 124.531
96.615 139.783 25.595 42.272 210.842 141.455
91.615 108.563 27.407 35.266 198.280 120.003
81.711 118.290 36.418 44.698 176.690 119.094
79.556 87.634 37.457 37.230 170.560 102.263
77.780 115.965 35.756 45.217 176.976 116.536
77.766 106.530 44.279 44.808 148.130 108.362
64.850 97.687 43.339 49.214 142.351 97.745
112.554 116.301 50.367 31.929 154.863 130.516
89.940 128.280 46.712 44.557 162.490 128.391
97.840 129.944 39.995 40.528 177.357 130.338
114.607 151.780 47.494 40.430 175.363 153.192
108.727 144.022 35.539 39.580 193.081 144.454
99.753 140.162 36.771 42.192 188.671 140.350
93.247 108.382 47.915 37.266 168.712 120.830
103.372 148.620 28.404 42.248 208.385 149.582
99.261 116.693 28.257 34.754 200.629 128.313
83.695 122.112 39.866 44.540 172.017 122.310
88.667 95.148 41.670 36.002 162.704 108.599
82.970 121.010 38.648 45.123 170.218 121.689
80.761 113.380 47.315 45.288 149.578 114.586
69.926 104.730 45.489 48.530 143.679 104.769
110.726 150.028 45.111 41.317 179.431 150.537
102.722 105.271 43.136 31.419 162.925 118.637
89.422 122.570 34.711 41.447 184.823 122.730
72.483 110.776 31.430 44.227 179.097 111.510
82.958 116.532 35.430 42.505 175.538 117.468
83.003 111.581 44.402 43.049 155.672 112.733
108.668 150.379 49.711 41.654 166.195 151.092
114.692 169.766 48.753 43.395 180.642 169.791
123.533 171.848 47.141 40.992 187.306 172.581
119.022 158.040 48.308 40.874 178.684 158.542
124.550 164.369 44.593 39.367 187.882 165.191
116.576 163.859 46.329 42.548 184.637 164.103
120.120 125.886 54.256 32.462 161.524 140.069
111.823 130.069 41.155 34.711 185.350 140.608
104.664 118.930 50.065 34.574 162.669 127.956
115.700 169.713 40.604 42.287 191.231 169.770
92.907 141.264 40.473 44.004 177.622 141.298
106.629 147.551 43.140 41.344 180.810 147.663
108.915 114.308 42.589 31.959 173.413 127.379
101.015 142.168 50.815 43.209 164.916 142.362
114.026 151.825 54.255 39.972 161.016 154.034
118.630 172.228 52.769 43.023 175.517 172.660
128.484 177.348 50.149 41.021 184.781 178.042
125.023 164.426 53.090 40.659 174.984 165.106
129.695 169.227 48.555 39.211 183.855 170.114
118.660 164.851 48.092 42.479 182.337 165.451
127.022 133.569 58.657 32.325 156.290 147.406
117.529 134.094 45.118 34.322 180.761 145.377
107.702 119.980 51.188 33.581 158.242 128.565
124.314 181.294 44.623 42.357 190.313 181.300
99.654 150.062 43.043 43.895 179.132 150.180
111.457 152.383 46.413 41.281 178.817 152.726
110.399 115.708 45.757 32.054 168.132 128.819
104.492 146.093 52.371 43.056 164.913 146.228
105.603 149.454 41.274 42.146 185.672 149.458
105.204 124.795 39.781 37.418 186.013 136.515
113.388 152.635 49.431 41.062 172.917 152.978
119.120 121.430 47.711 32.194 165.092 135.884
89.107 104.812 31.044 34.757 187.979 113.454
105.382 148.165 38.541 41.096 189.531 149.270
110.076 145.119 33.795 38.329 197.323 147.683
89.843 138.384 42.063 45.802 182.082 139.754
98.868 143.561 44.755 44.789 177.000 144.769
114.246 169.039 46.970 42.973 184.743 169.412
106.889 156.345 33.582 42.415 202.282 156.733
116.040 125.292 48.956 33.521 170.831 139.468
116.310 167.365 48.781 42.259 174.757 167.510
103.671 150.284 49.597 43.367 172.225 150.477
107.393 149.270 42.834 41.910 182.785 149.871
107.569 127.058 38.815 35.621 185.313 137.956
112.952 152.916 49.709 41.202 172.046 153.273
111.388 116.599 47.713 33.356 160.751 129.721
86.074 102.647 30.851 35.130 186.020 110.471
103.714 147.499 38.056 41.373 190.532 148.635
108.304 144.946 33.788 38.676 196.373 147.219
86.809 136.806 42.267 46.809 182.525 138.707
98.132 143.343 44.928 45.052 176.900 144.546
114.053 168.880 49.359 43.297 179.389 169.175
104.790 154.911 32.494 42.535 204.043 155.472
114.246 124.463 47.438 33.834 172.883 138.405
113.629 165.536 47.184 42.479 177.180 165.769
107.016 154.647 54.075 43.704 164.139 154.869
123.377 171.167 45.809 40.344 182.644 172.450
117.252 172.554 45.983 42.609 183.897 172.577
111.476 158.098 42.987 43.916 187.836 158.305
111.619 129.002 56.089 36.635 159.777 138.115
111.093 117.963 58.758 34.603 144.655 130.257
112.002 154.805 37.379 39.914 192.002 156.470
112.847 143.624 32.622 38.771 198.408 146.760
100.920 135.326 23.027 39.080 210.656 135.531
115.991 126.705 26.846 32.523 207.075 140.552
121.561 175.264 35.204 41.158 203.428 175.456
94.411 145.023 34.942 43.394 189.811 145.053
126.934 163.625 44.359 38.814 187.574 164.965
107.387 151.948 49.156 42.636 171.664 152.110
120.709 128.948 49.030 32.270 170.106 142.807
122.181 169.466 47.911 40.363 177.396 170.783
118.457 173.938 46.575 42.502 184.296 174.068
108.062 152.123 44.243 44.884 178.796 152.425
